t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
0.27,0.059047544875715424,2.0018299238861594,2.0,usv2|usv4,2.0,3.946419894650908,2.0,3.4230477353737854,xy
0.28,0.06066617218628787,2.0019395305306027,2.0,usv2|usv4,2.0,3.9464096774960207,2.0,3.4237976585267504,xy
0.29,0.06294380660600449,2.0020836601615226,2.0,usv2|usv4,2.0,3.946399710516319,2.0,3.424513148884485,xy
0.3,0.0576773293968263,2.0018569710735528,2.0,usv2|usv4,2.0,3.9467526462158116,2.0,3.4254911207282963,xy
0.31,0.05965139032326783,2.001985603861998,2.0,usv2|usv4,2.0,3.946755302601804,2.0,3.4261197865541444,xy
0.32,0.06149478717118991,2.002091462428748,2.0,usv2|usv4,2.0,3.946758227057274,2.0,3.4266937022270927,xy
0.33,0.06345897405876695,2.0022271753611025,2.0,usv2|usv4,2.0,3.9467614202389756,2.0,3.427207786809726,xy
0.34,0.06545336481717062,2.002340746736524,2.0,usv2|usv4,2.0,3.946764880133015,2.0,3.4276585259612466,xy
0.35000000000000003,0.07327628321556684,2.0021476527849624,2.0,usv2|usv4,2.0,3.946788213207647,2.0,3.428058934274991,xy
0.36,0.07534419583261553,2.002251023449533,2.0,usv2|usv4,2.0,3.946792765723715,2.0,3.4283704693728096,xy
0.37,0.07747028648151329,2.0023805404516093,2.0,usv2|usv4,2.0,3.9467975798910038,2.0,3.4286124865071037,xy
0.38,0.07959314670448742,2.0024906315294273,2.0,usv2|usv4,2.0,3.946802652962121,2.0,3.4287818104796473,xy
