t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,soc,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
83.32000000000001,0.2956027147359436,0.2956027147359436,7.065062206754019,5.704957276586544,2,usv2|usv4,2.0,20.344127450747074,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.344127450747074,-3.9465397308551546,2,2,20.344127450747074,2,,0.4448499999998102,"[[1.01391619 2.65720938]
 [2.65720938 6.98290763]]",-3.9465397308551546,-24.384393236714278,"usv2,usv4",,,,
83.33,0.2956844199615941,0.2956844199615941,6.625955567299815,5.293902067411127,2,usv2|usv4,2.0,20.34381586498714,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34381586498714,-3.946509161943407,2,2,20.34381586498714,2,,0.44479444444425464,"[[1.01386075 2.6571469 ]
 [2.6571469  6.98296257]]",-3.946509161943407,-24.38436209860713,"usv2,usv4",,,,
83.34,0.29575944900854806,0.29575944900854806,6.414712398572423,5.080569559026131,2,usv2|usv4,2.0,20.343508298410384,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.343508298410384,-3.946479008186321,2,2,20.343508298410384,2,,0.44473888888869906,"[[1.01380494 2.65708398]
 [2.65708398 6.98301771]]",-3.946479008186321,-24.384331389346947,"usv2,usv4",,,,
83.35000000000001,0.28430397234518995,0.28430397234518995,5.8275673036171804,4.516544638644674,2,usv2|usv4,2.0,20.343023263983998,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.343023263983998,-3.9464313852015973,2,2,20.343023263983998,2,,0.44468333333314347,"[[1.01355246 2.65680008]
 [2.65680008 6.9832697 ]]",-3.9464313852015973,-24.38427941721394,"usv2,usv4",,,,
83.36,0.28426768826522036,0.28426768826522036,5.03393991728281,3.6961071642800016,2,usv2|usv4,2.0,20.342722471400442,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.342722471400442,-3.946401788999623,2,2,20.342722471400442,2,,0.44462777777758794,"[[1.01349534 2.65673583]
 [2.65673583 6.98332701]]",-3.946401788999623,-24.384248440737537,"usv2,usv4",,,,
83.37,0.28426157367056987,0.28426157367056987,4.48506382803766,3.198872641624912,2,usv2|usv4,2.0,20.342426749075276,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.342426749075276,-3.946372718531299,2,2,20.342426749075276,2,,0.44457222222203235,"[[1.01343776 2.65667102]
 [2.65667102 6.98338456]]",-3.946372718531299,-24.384218006622547,"usv2,usv4",,,,
83.38,0.28427972324127265,0.28427972324127265,4.754096561485429,3.362686559487089,2,usv2|usv4,2.0,20.342137171031414,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.342137171031414,-3.946344387747654,2,2,20.342137171031414,2,,0.4445166666664768,"[[1.0133796  2.65660536]
 [2.65660536 6.9834416 ]]",-3.946344387747654,-24.38418903395088,"usv2,usv4",,,,
83.39,0.28430587889924847,0.28430587889924847,4.689743068253454,3.4208748318636157,2,usv2|usv4,2.0,20.34185206918157,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.34185206918157,-3.9463164705818756,2,2,20.34185206918157,2,,0.44446111111092124,"[[1.01332104 2.65653928]
 [2.65653928 6.98349926]]",-3.9463164705818756,-24.384160139120997,"usv2,usv4",,,,
83.4,0.27886912246281187,0.27886912246281187,4.864743568528024,3.3783029154827426,2,usv2|usv4,2.0,20.341348434570914,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.341348434570914,-3.9462670672360916,2,2,20.341348434570914,2,,0.44440555555536565,"[[1.01326357 2.65647435]
 [2.65647435 6.98355581]]",-3.9462670672360916,-24.38411009486622,"usv2,usv4",,,,
83.41,0.27896289285985415,0.27896289285985415,5.366453742117772,3.9382662981750496,2,usv2|usv4,2.0,20.341069364722983,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.341069364722983,-3.9462398325790455,2,2,20.341069364722983,2,,0.4443499999998101,"[[1.01320434 2.65640738]
 [2.65640738 6.98361341]]",-3.9462398325790455,-24.38408270503493,"usv2,usv4",,,,
83.42,0.27900764853282534,0.27900764853282534,4.946768583094222,3.576060117259226,2,usv2|usv4,2.0,20.340787340432325,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.340787340432325,-3.9462121513623383,2,2,20.340787340432325,2,,0.44429444444425453,"[[1.01314539 2.65634096]
 [2.65634096 6.98367197]]",-3.9462121513623383,-24.384054282828952,"usv2,usv4",,,,
83.43,0.27908267636305556,0.27908267636305556,5.393546724261256,3.9282355527414428,2,usv2|usv4,2.0,20.340505215664173,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.340505215664173,-3.946184587317651,2,2,20.340505215664173,2,,0.44423888888869895,"[[1.01308644 2.65627434]
 [2.65627434 6.98372952]]",-3.946184587317651,-24.38402696719328,"usv2,usv4",,,,
83.44,0.27916364953319533,0.27916364953319533,5.594795891499645,4.191992983407967,2,usv2|usv4,2.0,20.340221608552877,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.340221608552877,-3.9461568636320474,2,2,20.340221608552877,2,,0.4441833333331434,"[[1.01302762 2.65620789]
 [2.65620789 6.98378703]]",-3.9461568636320474,-24.383999162008646,"usv2,usv4",,,,
83.45,0.27286995049563,0.27286995049563,5.720289600382586,3.8107725213569186,2,usv2|usv4,2.0,20.339222243641025,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.339222243641025,-3.946058707947683,2,2,20.339222243641025,2,,0.44412777777758783,"[[1.01325064 2.656458  ]
 [2.656458   6.98356312]]",-3.946058707947683,-24.383905824232162,"usv2,usv4",,,,
83.46000000000001,0.27289787515421665,0.27289787515421665,5.293929956107986,3.476359064094166,2,usv2|usv4,2.0,20.338931989235718,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.338931989235718,-3.94603024403947,2,2,20.338931989235718,2,,0.44407222222203224,"[[1.013193   2.656393  ]
 [2.656393   6.98362014]]",-3.94603024403947,-24.383876687138997,"usv2,usv4",,,,
83.47,0.2729869598035303,0.2729869598035303,5.786793931797752,3.9458675830247,2,usv2|usv4,2.0,20.338641802110367,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.338641802110367,-3.946001923455379,2,2,20.338641802110367,2,,0.4440166666664767,"[[1.01313534 2.65632777]
 [2.65632777 6.98367608]]",-3.946001923455379,-24.38384838318078,"usv2,usv4",,,,
83.48,0.27299695903046844,0.27299695903046844,5.072070898015877,3.2252339943649275,2,usv2|usv4,2.0,20.338348393529476,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.338348393529476,-3.945973093025054,2,2,20.338348393529476,2,,0.4439611111109211,"[[1.01307799 2.65626318]
 [2.65626318 6.98373325]]",-3.945973093025054,-24.383818451205673,"usv2,usv4",,,,
83.49,0.2730786170732788,0.2730786170732788,5.43205874299107,3.5806855422067105,2,usv2|usv4,2.0,20.338055640945765,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.338055640945765,-3.9459445180452377,2,2,20.338055640945765,2,,0.4439055555553656,"[[1.01302057 2.65619822]
 [2.65619822 6.98378897]]",-3.9459445180452377,-24.383789628794094,"usv2,usv4",,,,
83.5,0.2686252308643962,0.2686252308643962,6.441521438010726,4.5421470162417785,2,usv2|usv4,2.0,20.33762715052729,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33762715052729,-3.945902687536236,2,2,20.33762715052729,2,,0.44384999999981,"[[1.01293353 2.65609976]
 [2.65609976 6.98387356]]",-3.945902687536236,-24.383747374815066,"usv2,usv4",,,,
83.51,0.2686389816019693,0.2686389816019693,6.125454969332031,4.22455047470334,2,usv2|usv4,2.0,20.337330208866998,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.337330208866998,-3.945873603598478,2,2,20.337330208866998,2,,0.4437944444442544,"[[1.01287635 2.6560352 ]
 [2.6560352  6.9839298 ]]",-3.945873603598478,-24.383717696585187,"usv2,usv4",,,,
83.52,0.2686328286006682,0.2686328286006682,5.6124024772261,3.7254869137253603,2,usv2|usv4,2.0,20.33703178578841,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33703178578841,-3.945844347573639,2,2,20.33703178578841,2,,0.4437388888886989,"[[1.0128193  2.65597084]
 [2.65597084 6.98398611]]",-3.945844347573639,-24.383687846594576,"usv2,usv4",,,,
83.53,0.26867582830691117,0.26867582830691117,5.6989438465966655,3.8013924563072523,2,usv2|usv4,2.0,20.3367330658345,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.3367330658345,-3.9458151520588025,2,2,20.3367330658345,2,,0.4436833333331433,"[[1.01276229 2.65590636]
 [2.65590636 6.98404168]]",-3.9458151520588025,-24.383658733230853,"usv2,usv4",,,,
83.54,0.26872016908010044,0.26872016908010044,5.760494057829266,3.8688198581708972,2,usv2|usv4,2.0,20.336433192319088,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.336433192319088,-3.9457858462921243,2,2,20.336433192319088,2,,0.4436277777775877,"[[1.01270538 2.655842  ]
 [2.655842   6.9840971 ]]",-3.9457858462921243,-24.38362954091097,"usv2,usv4",,,,
83.55,0.27984180377041773,0.27984180377041773,5.626258776437534,3.272235763803976,2,usv2|usv4,2.0,20.335639840556457,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.335639840556457,-3.9457079104981023,2,2,20.335639840556457,2,,0.4435722222220322,"[[1.01309197 2.65627611]
 [2.65627611 6.98370981]]",-3.9457079104981023,-24.38355911545365,"usv2,usv4",,,,
83.56,0.2799617411416095,0.2799617411416095,5.353199673161114,3.0350778833513337,2,usv2|usv4,2.0,20.335335482220366,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.335335482220366,-3.9456781166302983,2,2,20.335335482220366,2,,0.4435166666664766,"[[1.01303666 2.65621363]
 [2.65621363 6.983764  ]]",-3.9456781166302983,-24.383529114250507,"usv2,usv4",,,,
83.57000000000001,0.28016418156818246,0.28016418156818246,6.456072723985596,4.029397590345089,2,usv2|usv4,2.0,20.335032105959638,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.335032105959638,-3.945648629075029,2,2,20.335032105959638,2,,0.443461111110921,"[[1.01298125 2.65615071]
 [2.65615071 6.98381661]]",-3.945648629075029,-24.383500158073637,"usv2,usv4",,,,
83.58,0.28028459637526953,0.28028459637526953,6.12888543767143,3.7115284610871524,2,usv2|usv4,2.0,20.33472543596285,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33472543596285,-3.9456186034840943,2,2,20.33472543596285,2,,0.4434055555553655,"[[1.01292615 2.65608847]
 [2.65608847 6.98387061]]",-3.9456186034840943,-24.383469446906822,"usv2,usv4",,,,
83.59,0.28039903551864637,0.28039903551864637,5.794570159777618,3.4152717267161337,2,usv2|usv4,2.0,20.33441761465193,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33441761465193,-3.94558846123292,2,2,20.33441761465193,2,,0.4433499999998099,"[[1.01287117 2.65602635]
 [2.65602635 6.98392454]]",-3.94558846123292,-24.38343873154978,"usv2,usv4",,,,
83.60000000000001,0.2964954784398181,0.2964954784398181,5.084409628223796,3.1656402607491403,2,usv2|usv4,2.0,20.335130745319123,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.335130745319123,-3.9456586261405633,2,2,20.335130745319123,2,,0.4432944444442543,"[[1.01267676 2.65580802]
 [2.65580802 6.98411873]]",-3.9456586261405633,-24.383505373069756,"usv2,usv4",,,,
83.61,0.2966782715672976,0.2966782715672976,4.848286066023565,2.972602322748056,2,usv2|usv4,2.0,20.33482555663574,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33482555663574,-3.9456287407623396,2,2,20.33482555663574,2,,0.4432388888886988,"[[1.01262156 2.65574566]
 [2.65574566 6.98417288]]",-3.9456287407623396,-24.383475220047586,"usv2,usv4",,,,
83.62,0.29687937452519947,0.29687937452519947,5.0129617140657,3.040440014021425,2,usv2|usv4,2.0,20.33451987170675,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33451987170675,-3.9455988638313433,2,2,20.33451987170675,2,,0.4431833333331432,"[[1.01256642 2.65568327]
 [2.65568327 6.98422652]]",-3.9455988638313433,-24.38344550252936,"usv2,usv4",,,,
83.63,0.29708382656414906,0.29708382656414906,5.182983317011271,3.256116001484831,2,usv2|usv4,2.0,20.33421339299002,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33421339299002,-3.9455689361045936,2,2,20.33421339299002,2,,0.44312777777758766,"[[1.01251135 2.65562091]
 [2.65562091 6.98427986]]",-3.9455689361045936,-24.383415968607675,"usv2,usv4",,,,
83.64,0.2973172356080386,0.2973172356080386,5.639869602513691,3.705887962772616,2,usv2|usv4,2.0,20.333906209428847,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.333906209428847,-3.945538972676618,2,2,20.333906209428847,2,,0.4430722222220321,"[[1.01245635 2.65555858]
 [2.65555858 6.98433286]]",-3.945538972676618,-24.38338662685739,"usv2,usv4",,,,
83.65,0.2900191420696637,0.2900191420696637,5.375624356508181,3.3199750550840976,2,usv2|usv4,2.0,20.333632341544774,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.333632341544774,-3.9455121363064727,2,2,20.333632341544774,2,,0.4430166666664765,"[[1.01223834 2.65531318]
 [2.65531318 6.98455006]]",-3.9455121363064727,-24.383356465314804,"usv2,usv4",,,,
83.66,0.2901810638975444,0.2901810638975444,5.4813663678992235,3.436357501325963,2,usv2|usv4,2.0,20.33332231155309,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33332231155309,-3.945481824377173,2,2,20.33332231155309,2,,0.44296111111092096,"[[1.01218311 2.65525068]
 [2.65525068 6.98460383]]",-3.945481824377173,-24.38332609959604,"usv2,usv4",,,,
83.67,0.2903423578466687,0.2903423578466687,5.6217052409596855,3.608632456991493,2,usv2|usv4,2.0,20.333011324248943,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.333011324248943,-3.945451423994934,2,2,20.333011324248943,2,,0.44290555555536537,"[[1.01212798 2.65518828]
 [2.65518828 6.98465745]]",-3.945451423994934,-24.38329563173248,"usv2,usv4",,,,
83.68,0.29048492025773587,0.29048492025773587,5.5233019416611135,3.4361560234665127,2,usv2|usv4,2.0,20.332698675730782,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.332698675730782,-3.9454207950853797,2,2,20.332698675730782,2,,0.4428499999998098,"[[1.01207301 2.65512615]
 [2.65512615 6.98471143]]",-3.9454207950853797,-24.38326465563648,"usv2,usv4",,,,
83.69,0.2906795043205049,0.2906795043205049,6.184655607855396,4.146155267211661,2,usv2|usv4,2.0,20.332386514436834,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.332386514436834,-3.945390358775483,2,2,20.332386514436834,2,,0.44279444444425425,"[[1.01201799 2.65506375]
 [2.65506375 6.9847643 ]]",-3.945390358775483,-24.383234335381385,"usv2,usv4",,,,
83.7,0.3109131794367471,0.3109131794367471,6.242549640002318,4.451687373471962,2,usv2|usv4,2.0,20.33267995317533,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33267995317533,-3.9454193434352005,2,2,20.33267995317533,2,,0.44273888888869867,"[[1.01207693 2.65512996]
 [2.65512996 6.98470439]]",-3.9454193434352005,-24.38326483038468,"usv2,usv4",,,,
83.71000000000001,0.3111581277730423,0.3111581277730423,6.231861740201257,4.377286846665639,2,usv2|usv4,2.0,20.33236766355251,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33236766355251,-3.9453887613719782,2,2,20.33236766355251,2,,0.4426833333331431,"[[1.01202258 2.6550685 ]
 [2.6550685  6.98475766]]",-3.9453887613719782,-24.383233512872195,"usv2,usv4",,,,
83.72,0.31142888481623543,0.31142888481623543,6.601208254796129,4.67090479589141,2,usv2|usv4,2.0,20.33205493534921,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33205493534921,-3.9453581865835536,2,2,20.33205493534921,2,,0.44262777777758755,"[[1.01196826 2.65500702]
 [2.65500702 6.98481048]]",-3.9453581865835536,-24.383202474842292,"usv2,usv4",,,,
83.73,0.31167978144881525,0.31167978144881525,6.5701076376312955,4.682912795712339,2,usv2|usv4,2.0,20.331740823018112,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.331740823018112,-3.94532743207452,2,2,20.331740823018112,2,,0.44257222222203196,"[[1.01191408 2.65494574]
 [2.65494574 6.98486351]]",-3.94532743207452,-24.3831708896939,"usv2,usv4",,,,
83.74,0.3118853807113104,0.3118853807113104,5.68594330884849,3.814080281199149,2,usv2|usv4,2.0,20.331424355161694,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.331424355161694,-3.945296305605606,2,2,20.331424355161694,2,,0.44251666666647643,"[[1.01186012 2.65488491]
 [2.65488491 6.98491744]]",-3.945296305605606,-24.38313849216555,"usv2,usv4",,,,
83.75,0.30239481895406545,0.30239481895406545,6.141138190272725,3.809155307326992,2,usv2|usv4,2.0,20.33031173106632,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.33031173106632,-3.945187055819168,2,2,20.33031173106632,2,,0.44246111111092085,"[[1.01196792 2.65500547]
 [2.65500547 6.98480802]]",-3.945187055819168,-24.38303208572077,"usv2,usv4",,,,
83.76,0.302702716862277,0.302702716862277,7.621981516376265,5.246406093668773,2,usv2|usv4,2.0,20.32999315618131,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.32999315618131,-3.945156047525528,2,2,20.32999315618131,2,,0.44240555555536526,"[[1.01191431 2.65494455]
 [2.65494455 6.98485898]]",-3.945156047525528,-24.383001864058166,"usv2,usv4",,,,
83.77,0.30298925247585806,0.30298925247585806,8.57388652211936,6.211048868988742,2,usv2|usv4,2.0,20.32967273055391,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.32967273055391,-3.945124763680728,2,2,20.32967273055391,2,,0.44234999999980973,"[[1.01186087 2.65488396]
 [2.65488396 6.98491051]]",-3.945124763680728,-24.382971078011273,"usv2,usv4",,,,
83.78,0.3032450629873113,0.3032450629873113,8.885309917267044,6.5461258009603895,2,usv2|usv4,2.0,20.329350641707205,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.329350641707205,-3.945093240550193,2,2,20.329350641707205,2,,0.44229444444425414,"[[1.01180759 2.65482366]
 [2.65482366 6.98496248]]",-3.945093240550193,-24.38293981730868,"usv2,usv4",,,,
83.79,0.30339625329175235,0.30339625329175235,7.904963621743088,5.392108780631439,2,usv2|usv4,2.0,20.329026044462974,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.329026044462974,-3.9450613105356895,2,2,20.329026044462974,2,,0.44223888888869856,"[[1.01175455 2.65476387]
 [2.65476387 6.98501548]]",-3.9450613105356895,-24.382907219651546,"usv2,usv4",,,,
83.8,0.31389907519162463,0.31389907519162463,8.431953531642229,6.527790164896432,2,usv2|usv4,2.0,20.329443366826812,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.329443366826812,-3.9451025588558637,2,2,20.329443366826812,2,,0.442183333333143,"[[1.01157654 2.65456344]
 [2.65456344 6.98519196]]",-3.9451025588558637,-24.382946318348026,"usv2,usv4",,,,
83.81,0.3141934649263579,0.3141934649263579,9.222037156710806,7.176304712884497,2,usv2|usv4,2.0,20.329122294345314,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.329122294345314,-3.945071159058161,2,2,20.329122294345314,2,,0.44212777777758744,"[[1.01152311 2.65450293]
 [2.65450293 6.98524389]]",-3.945071159058161,-24.382915055142895,"usv2,usv4",,,,
83.82000000000001,0.3145129883157214,0.3145129883157214,10.15414093912529,8.117752707528684,2,usv2|usv4,2.0,20.328800569371083,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.328800569371083,-3.94503971427042,2,2,20.328800569371083,2,,0.44207222222203185,"[[1.01146975 2.65444246]
 [2.65444246 6.98529559]]",-3.94503971427042,-24.38288368500838,"usv2,usv4",,,,
83.83,0.3147861631737729,0.3147861631737729,10.434002600624396,8.316039132414415,2,usv2|usv4,2.0,20.328477286299886,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.328477286299886,-3.9450080453192053,2,2,20.328477286299886,2,,0.4420166666664763,"[[1.01141654 2.65438226]
 [2.65438226 6.98534771]]",-3.9450080453192053,-24.382851614429388,"usv2,usv4",,,,
83.84,0.3151082939568436,0.3151082939568436,11.276136145401415,9.182186771363291,2,usv2|usv4,2.0,20.32815378713892,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.32815378713892,-3.94497640735321,2,2,20.32815378713892,2,,0.44196111111092073,"[[1.01136336 2.654322  ]
 [2.654322   6.98539938]]",-3.94497640735321,-24.382819782821482,"usv2,usv4",,,,
83.85000000000001,0.3244956417420084,0.3244956417420084,11.350796281726321,8.970593214423817,2,usv2|usv4,2.0,20.328053745295183,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.328053745295183,-3.944966636145504,2,2,20.328053745295183,2,,0.44190555555536515,"[[1.01138381 2.65434487]
 [2.65434487 6.98537836]]",-3.944966636145504,-24.382810457903012,"usv2,usv4",,,,
83.86,0.3247576375112255,0.3247576375112255,11.1885459116493,8.870720332171535,2,usv2|usv4,2.0,20.32773457928584,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.32773457928584,-3.9449353399372584,2,2,20.32773457928584,2,,0.4418499999998096,"[[1.01133056 2.65428468]
 [2.65428468 6.98543076]]",-3.9449353399372584,-24.38277836365543,"usv2,usv4",,,,
83.87,0.32497675156964795,0.32497675156964795,10.499339091095868,8.052480550173573,2,usv2|usv4,2.0,20.327419012506176,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.327419012506176,-3.944904333696652,2,2,20.327419012506176,2,,0.44179444444425403,"[[1.01127699 2.65422421]
 [2.65422421 6.985484  ]]",-3.944904333696652,-24.382746210560388,"usv2,usv4",,,,
83.88,0.3252070192229892,0.3252070192229892,10.019001971428711,7.496450982697309,2,usv2|usv4,2.0,20.32710836979531,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.32710836979531,-3.9448738285996563,2,2,20.32710836979531,2,,0.4417388888886985,"[[1.01122297 2.65416322]
 [2.65416322 6.98553754]]",-3.9448738285996563,-24.382714726824013,"usv2,usv4",,,,
83.89,0.3254868795158834,0.3254868795158834,10.381311332236836,7.819568808022414,2,usv2|usv4,2.0,20.326803461690382,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,20.326803461690382,-3.944843965153379,2,2,20.326803461690382,2,,0.4416833333331429,"[[1.01116843 2.65410151]
 [2.65410151 6.98559099]]",-3.944843965153379,-24.382684556289888,"usv2,usv4",,,,
